epoch,loss,validation_mae,validation_macro_f1,missing_mae,criterion,seconds
1,1.16357208664182,0.6050500273704529,0.5193236501176304,0.6377330422401428,0.7663892809010784,12.134786605834961
2,1.001760529593972,0.6632562875747681,0.5803356974625636,0.6425817012786865,0.7828613379018186,11.82177472114563
3,0.9526194742572149,0.6013116240501404,0.583230415229285,0.62356036901474,0.7391588800985707,12.15349531173706
4,0.8941095691366294,0.5962731242179871,0.5917641582899197,0.6123899817466736,0.7296465713565784,13.475019216537476
5,0.8337788797443149,0.5995808839797974,0.5913844732053782,0.6263127326965332,0.7392463338833329,13.889407873153687
6,0.7979309801325004,0.5994934439659119,0.5683396192450518,0.6209322810173035,0.7422480149609536,13.990214824676514
7,0.7373566848891122,0.6108114719390869,0.5768629898391643,0.6318535804748535,0.7517495397348272,13.84925127029419
